% Model,Untitled.mph
% Version,COMSOL 5.5.0.292
% Date,"May 15 2020, 00:38"
% Dimension,3
% Nodes,1
% Expressions,111
% Description,Temperature
% Length unit,mm
% X,Y,Z,T (K) @ t=0,T (K) @ t=1,T (K) @ t=2,T (K) @ t=3,T (K) @ t=4,T (K) @ t=5,T (K) @ t=6,T (K) @ t=7,T (K) @ t=8,T (K) @ t=9,T (K) @ t=10,T (K) @ t=11,T (K) @ t=12,T (K) @ t=13,T (K) @ t=14,T (K) @ t=15,T (K) @ t=16,T (K) @ t=17,T (K) @ t=18,T (K) @ t=19,T (K) @ t=20,T (K) @ t=21,T (K) @ t=22,T (K) @ t=23,T (K) @ t=24,T (K) @ t=25,T (K) @ t=26,T (K) @ t=27,T (K) @ t=28,T (K) @ t=29,T (K) @ t=30,T (K) @ t=31,T (K) @ t=32,T (K) @ t=33,T (K) @ t=34,T (K) @ t=35,T (K) @ t=36,T (K) @ t=37,T (K) @ t=38,T (K) @ t=39,T (K) @ t=40,T (K) @ t=41,T (K) @ t=42,T (K) @ t=43,T (K) @ t=44,T (K) @ t=45,T (K) @ t=46,T (K) @ t=47,T (K) @ t=48,T (K) @ t=49,T (K) @ t=50,T (K) @ t=51,T (K) @ t=52,T (K) @ t=53,T (K) @ t=54,T (K) @ t=55,T (K) @ t=56,T (K) @ t=57,T (K) @ t=58,T (K) @ t=59,T (K) @ t=60,T (K) @ t=61,T (K) @ t=62,T (K) @ t=63,T (K) @ t=64,T (K) @ t=65,T (K) @ t=66,T (K) @ t=67,T (K) @ t=68,T (K) @ t=69,T (K) @ t=70,T (K) @ t=71,T (K) @ t=72,T (K) @ t=73,T (K) @ t=74,T (K) @ t=75,T (K) @ t=76,T (K) @ t=77,T (K) @ t=78,T (K) @ t=79,T (K) @ t=80,T (K) @ t=81,T (K) @ t=82,T (K) @ t=83,T (K) @ t=84,T (K) @ t=85,T (K) @ t=86,T (K) @ t=87,T (K) @ t=88,T (K) @ t=89,T (K) @ t=90,T (K) @ t=91,T (K) @ t=92,T (K) @ t=93,T (K) @ t=94,T (K) @ t=95,T (K) @ t=96,T (K) @ t=97,T (K) @ t=98,T (K) @ t=99,T (K) @ t=100,T (K) @ t=101,T (K) @ t=102,T (K) @ t=103,T (K) @ t=104,T (K) @ t=105,T (K) @ t=106,T (K) @ t=107,T (K) @ t=108,T (K) @ t=109,T (K) @ t=110
1.6036251600212545,3.327045239943231,-1.104755568602775,308.1499999999999,308.1500898600929,308.15105629038106,308.15779193147074,308.1684828444014,308.2100127867966,308.25154272919184,308.2930726715871,308.3661060120448,308.44479689056783,308.5234877690909,308.6411464953514,308.77808697060055,308.9150274458498,309.05196792109894,309.18890839634815,309.3258488715974,309.4592444665872,309.5848023558622,309.71036024513717,309.8359181344121,309.9614760236871,310.0870339129621,310.2125918022371,310.3014306166981,310.3884940558373,310.47555749497656,310.5626209341158,310.649684373255,310.7218797721099,310.7448801153907,310.7678804586714,310.7908808019522,310.813881145233,310.8368814885137,310.8598818317945,310.8828821750753,310.90588251835607,310.92888286163685,310.95188320491764,310.96666113809493,310.95423293554376,310.9418047329926,310.92937653044146,310.9169483278902,310.9045201253391,310.8920919227879,310.87966372023675,310.8672355176856,310.85480731513445,310.8423791125832,310.82614414946676,310.79731345792965,310.76848276639254,310.7396520748555,310.7108213833184,310.6819906917812,310.65316000024416,310.62432930870705,310.59549861716994,310.5666679256328,310.5378372340958,310.5077030196234,310.473255736178,310.43880845273264,310.4043611692872,310.3699138858418,310.33546660239637,310.301019318951,310.2665720355056,310.23212475206014,310.19767746861476,310.16323018516937,310.12865605680264,310.0936622266575,310.05866839651236,310.02367456636716,309.98868073622197,309.9536869060768,309.9186930759316,309.88369924578643,309.8487054156413,309.81371158549615,309.77871775535095,309.74408852190527,309.71066565826703,309.67724279462885,309.6438199309907,309.61039706735244,309.5769742037143,309.54355134007614,309.5101284764379,309.4767056127997,309.4432827491615,309.4098598855233,309.3769652200211,309.34581824528095,309.3146712705408,309.28352429580065,309.2523773210606,309.2212303463204,309.1900833715803,309.1589363968401,309.12778942209997,309.09664244735984,309.06549547261966,309.0348937808934,309.00609631000975,308.97729883912604,308.9485013682423,308.91970389735866
