% Model,Untitled.mph
% Version,COMSOL 5.5.0.292
% Date,"May 17 2020, 00:51"
% Dimension,3
% Nodes,1
% Expressions,111
% Description,Temperature
% Length unit,mm
% X,Y,Z,T (K) @ t=0,T (K) @ t=1,T (K) @ t=2,T (K) @ t=3,T (K) @ t=4,T (K) @ t=5,T (K) @ t=6,T (K) @ t=7,T (K) @ t=8,T (K) @ t=9,T (K) @ t=10,T (K) @ t=11,T (K) @ t=12,T (K) @ t=13,T (K) @ t=14,T (K) @ t=15,T (K) @ t=16,T (K) @ t=17,T (K) @ t=18,T (K) @ t=19,T (K) @ t=20,T (K) @ t=21,T (K) @ t=22,T (K) @ t=23,T (K) @ t=24,T (K) @ t=25,T (K) @ t=26,T (K) @ t=27,T (K) @ t=28,T (K) @ t=29,T (K) @ t=30,T (K) @ t=31,T (K) @ t=32,T (K) @ t=33,T (K) @ t=34,T (K) @ t=35,T (K) @ t=36,T (K) @ t=37,T (K) @ t=38,T (K) @ t=39,T (K) @ t=40,T (K) @ t=41,T (K) @ t=42,T (K) @ t=43,T (K) @ t=44,T (K) @ t=45,T (K) @ t=46,T (K) @ t=47,T (K) @ t=48,T (K) @ t=49,T (K) @ t=50,T (K) @ t=51,T (K) @ t=52,T (K) @ t=53,T (K) @ t=54,T (K) @ t=55,T (K) @ t=56,T (K) @ t=57,T (K) @ t=58,T (K) @ t=59,T (K) @ t=60,T (K) @ t=61,T (K) @ t=62,T (K) @ t=63,T (K) @ t=64,T (K) @ t=65,T (K) @ t=66,T (K) @ t=67,T (K) @ t=68,T (K) @ t=69,T (K) @ t=70,T (K) @ t=71,T (K) @ t=72,T (K) @ t=73,T (K) @ t=74,T (K) @ t=75,T (K) @ t=76,T (K) @ t=77,T (K) @ t=78,T (K) @ t=79,T (K) @ t=80,T (K) @ t=81,T (K) @ t=82,T (K) @ t=83,T (K) @ t=84,T (K) @ t=85,T (K) @ t=86,T (K) @ t=87,T (K) @ t=88,T (K) @ t=89,T (K) @ t=90,T (K) @ t=91,T (K) @ t=92,T (K) @ t=93,T (K) @ t=94,T (K) @ t=95,T (K) @ t=96,T (K) @ t=97,T (K) @ t=98,T (K) @ t=99,T (K) @ t=100,T (K) @ t=101,T (K) @ t=102,T (K) @ t=103,T (K) @ t=104,T (K) @ t=105,T (K) @ t=106,T (K) @ t=107,T (K) @ t=108,T (K) @ t=109,T (K) @ t=110
1.6036251600212545,3.327045239943231,-1.104755568602775,308.1499999999999,308.14997070436533,308.1498063437551,308.1500045284066,308.15054675917156,308.153696125332,308.15942681379966,308.1684824114348,308.17753800907,308.18889200413105,308.206848444511,308.22480488489106,308.2437381636387,308.2739982451237,308.3042583266088,308.33451840809386,308.3874282907977,308.4428389997059,308.49824970861414,308.55366041752234,308.60907112643054,308.6644818353388,308.7102258386956,308.7478311806776,308.7854365226597,308.82304186464177,308.8606472066238,308.8982525486059,308.93585789058795,308.97346323257,309.0110685745521,309.04867391653414,309.0862792585162,309.11002903941556,309.12211344794895,309.1341978564823,309.14628226501566,309.15836667354904,309.1704510820824,309.18253549061575,309.19461989914913,309.2067043076825,309.2187887162159,309.2438915989563,309.27622531340387,309.3085590278515,309.3408927422991,309.37322645674675,309.4055601711944,309.437893885642,309.47022760008963,309.5025613145373,309.53489502898486,309.5672287434325,309.61495559423327,309.6712322317946,309.72750886935586,309.7837855069171,309.8400621444784,309.89633878203966,309.952615419601,310.00889205716226,310.0651686947235,310.1214453322848,310.18836623406725,310.25897067609395,310.32957511812066,310.40017956014736,310.47078400217407,310.5413884442008,310.6119928862274,310.6825973282542,310.75320177028084,310.82380621230755,310.86352142704015,310.89747991627485,310.9314384055096,310.96539689474423,310.999355383979,311.0333138732137,311.0672723624484,311.1012308516831,311.13518934091786,311.1691478301525,311.20310631938725,311.2057895803473,311.20264417805373,311.1994987757603,311.1963533734667,311.19320797117325,311.1900625688797,311.18691716658617,311.18377176429266,311.18062636199915,311.17748095970563,311.1743355574121,311.15275930919705,311.12774816377157,311.1027370183461,311.07772587292067,311.05271472749513,311.0277035820697,311.0026924366442,310.97768129121874,310.9526701457933,310.9276590003678,310.90264785494236,310.8692821019741,310.834359327789,310.799436553604,310.76451377941896
